CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
72,39,33,4,44,0,0,0,310
72,37,35,3,53,0,0,0,285
80,41,39,3,53,0,0,0,316
74,38,36,3,53,0,0,0,448
66,33,33,3,53,0,0,0,314
42,21,21,3,53,0,0,0,202
45,22,23,4,53,0,0,0,195
89,8,81,1,47,0,0,0,259
28,4,24,1,47,0,0,0,133
46,23,23,3,53,0,0,0,200
11,4,7,2,1,0,0,0,1401
30,19,11,1,57,1,0,0,1199
3,0,3,1,26,0,0,0,1083
12,11,1,1,58,0,0,0,1028
0,0,0,1,58,0,0,0,0
0,0,0,1,58,0,0,0,123
18,10,8,1,57,1,0,0,983
15,6,9,1,57,1,0,0,642
49,14,35,3,1,1,0,0,3099
3,2,1,1,83,0,0,0,1445
3,1,2,1,29,0,0,0,737
4,2,2,1,29,0,0,0,462
23,12,11,2,0,1,0,0,933
21,10,11,2,0,1,0,0.000779423226812159,1283
15,9,6,1,57,1,0,0,2149
40,21,19,1,57,1,0,0,780
46,24,22,1,66,0,0,0,7336
44,23,21,1,57,1,0,0.00127388535031847,785
81,46,35,4,1,2,0,0,2636
228,185,43,7,3,0,0,0.000768935024990388,2601
0,0,0,1,9,0,0,0,1015
127,91,36,4,9,2,0,0.00102774922918808,973
12,4,8,1,9,0,0,0,825
4,2,2,1,29,0,0,0,2328
269,206,63,11,3,2,0,0.000392156862745098,2550
0,0,0,1,9,0,0,0.00106269925611052,941
55,43,12,4,3,0,0,0.0032520325203252,615
32,29,3,1,8,0,0,0,995
135,105,30,3,9,0,0,0.00131578947368421,760
152,97,55,2,9,0,0,0,1033
92,60,32,6,9,2,0,0.00157232704402516,636
22,11,11,1,9,0,0,0,896
61,40,21,4,6,1,0,0,686
833,665,168,6,6,1,0,0,1467
3,1,2,1,29,0,0,0,3317
3287,616,2671,22,3,8,0,0.000367242012486228,2723
1159,114,1045,7,3,2,0,0,1461
